X,Y,Z,R
0.5482385415171644,0.7721182165672165,3.586624286779584,1.7
0.09717574649991256,-0.2219638828972541,4.452467772587006,1.7
-0.5569834437504948,-1.3672501258327157,3.966946774238044,1.7
-0.7470028228119432,-1.5524072824485107,2.605351543198525,1.7
-0.2786392504308499,-0.5815296323204495,1.7064669735268274,1.7
0.35063690635428246,0.5942956306814766,2.2139727622150986,1.7
-0.3091130566031923,-0.5451640342424269,0.27988310554638596,1.7
0.24822825374966362,0.6025503551909281,-0.27067272388866254,1.7
0.8248287125477929,1.7016808941067456,0.9416031481982075,1.8
-0.8612204846877769,-1.6608992204075734,-0.9296226619747282,1.8
-0.3745771994391687,-0.5597316977057973,-2.1997563764932813,1.7
0.23160137251858215,0.6290215271105777,-1.6987930930438813,1.7
-0.5330647595009768,-0.7738031294522996,-3.56815989976657,1.7
-0.05272771962205258,0.17575309422104857,-4.4734006550107335,1.7
0.5848863459537994,1.3335194220368098,-3.978692834804565,1.7
0.7124415033316125,1.5742395578241224,-2.617257959267449,1.7
1.0595810726858024,1.6584397134027258,3.9607039043948924,1.2
0.2552402475900206,-0.11306920167463952,5.525736449428019,1.2
-0.9176722743709043,-2.1285476206996803,4.657421161978027,1.2
-1.2559860642445364,-2.440019809172046,2.239512589279426,1.2
-1.0256741704189962,-1.6813033559408799,-3.9139797609100198,1.2
0.9991260513069737,2.0644213191432597,-4.67331395962729,1.2
1.191724775985762,2.4856114621274052,-2.267779731805179,1.2
-0.24448476563945176,-0.020710141602247933,-5.959345574893044,1.7
0.09958553789758007,-1.4143879070913148,-6.490728308843046,1.7
-0.17715717530860964,-1.5720871514238084,-7.983679668832886,1.7
0.1279743399423272,-2.971866301244946,-8.509092042623713,1.7
-0.17479323832323557,-3.1581117212013416,-9.992954461923926,1.7
0.12709006661082833,-4.560444947816925,-10.512009444672696,1.7
-0.1462578320196566,-4.743367222545456,-12.001881152121417,1.7
0.1401934401264815,-6.151770923622864,-12.52070869323862,1.7
-0.04850853371091235,-6.283910981409203,-14.031823412350445,1.7
0.3472660699340726,0.7298715657406389,-6.502232319490126,1.2
-1.2947732882777263,0.19262417723863878,-6.223859063663866,1.2
-0.47929239692874326,-2.173812808134856,-5.9433093319575825,1.2
1.1585833555636893,-1.633255801276697,-6.284580067833797,1.2
0.40281180686864415,-0.8297988563324723,-8.553409653698369,1.2
-1.2339843872765202,-1.3349060891500326,-8.18734335498745,1.2
-0.4512855710497772,-3.703848801297864,-7.924651506459625,1.2
1.1875440116397207,-3.2081114222152487,-8.322497115332897,1.2
0.39672358268728436,-2.4234923469025036,-10.579422524917387,1.2
-1.2344165460090308,-2.922164242209745,-10.175717479196328,1.2
-0.46041811184947257,-5.290785009836695,-9.936314091392843,1.2
1.1795029542343918,-4.804093892104968,-10.301378407270327,1.2
0.45525081158892045,-4.018961090420062,-12.574188021393056,1.2
-1.1982472098110755,-4.488659086948648,-12.206389944429272,1.2
-0.5169021354085181,-6.862097475704655,-11.996814812134541,1.2
1.1669420166351707,-6.442962536666066,-12.24517637098982,1.2
0.1233614343266809,-7.30945382373505,-14.38703218931211,1.2
0.6450178061701277,-5.63008222370965,-14.580962835651253,1.2
-1.069248779884949,-6.005792807288169,-14.331865409048369,1.2
